label,text
0," says that he's quitting at least5times a day so i wudn't take much notice of that. nah, she didn't mind. are you gonna see him again? do you want to come to taunton tonight? u can tell me all about !"
0,ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! but you can call me there.xx
0,wishing you a wonderful week.
0,my phone
0,i'm okay. chasing the dream. what's good. what are you doing next.
1,ree entry in 2 a weekly comp for a chance to win an ipod. txt pod to 80182 to get entry (std txt rate) t&c's apply 08452810073 for details 18+
0,ok lor...
0,gokila is talking with you aha:)
1,get the official england poly ringtone or colour flag on yer mobile for tonights game! text tone or flag to 84199. optout txt eng stop box39822 w111wx £1.50
1,<forwarded from 21870000>hi - this is your mailbox messaging sms alert. you have 40 matches. please call back on 09056242159 to retrieve your messages and matches cc100p/min
1,"spook up your mob with a halloween collection of a logo & pic message plus a free eerie tone, txt card spook to 8007 zed 08701417012150p per logo/pic"
0,ok i msg u b4 i leave my house.
0,its a valentine game. . . send dis msg to all ur friends. .. if 5 answers r d same then someone really loves u. ques- which colour suits me the best?rply me
0,stop the story. i've told him i've returned it and he's saying i should not re order it.
0,"sometimes we put walls around our hearts,not just to be safe from getting hurt.. but to find out who cares enough to break the walls &amp; get closer.. goodnoon:)"
1,"sppok up ur mob with a halloween collection of nokia logo&pic message plus a free eerie tone, txt card spook to 8007"
1,you won't believe it but it's true. it's incredible txts! reply g now to learn truly amazing things that will blow your mind. from o2fwd only 18p/txt
0,"excellent, i'll see what riley's plans are"
0, and  picking them up from various points
1,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com there's a fantastic surprise awaiting you!
0,they said ü dun haf passport or smth like dat.. or ü juz send to my email account..  
0,"k will do, addie &amp; i are doing some art so i'll be here when you get home"
0,yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
0,aathi..where are you dear..
0,you got called a tool?
0,all was well until slightly disastrous class this pm with my fav darlings! hope day off ok. coffee wld be good as can't stay late tomorrow. same time + place as always?
0,normally i use to drink more water daily:)
0,make that 3! 4 fucks sake?! x
1,great new offer - double mins & double txt on best orange tariffs and get latest camera phones 4 free! call mobileupd8 free on 08000839402 now! or 2stoptxt t&cs
0,who u talking about?
0,but i juz remembered i gotta bathe my dog today..
0,nah dub but je still buff
0,doing project w frens lor. 
0,lol! nah wasn't too bad thanks. its good to b home but its been quite a reality check. hows ur day been? did u do anything with website?
0,ok lor... sony ericsson salesman... i ask shuhui then she say quite gd 2 use so i considering...
0,please sen :)my kind advice :-)please come here and try:-)
0,we have to pick rayan macleran there.
0,have you finished work yet? :)
0,dunno lei... i might b eatin wif my frens... if ü wan to eat then i wait 4 ü lar
0,i'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
0,having lunch:)you are not in online?why?
1,urgent! please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. t &cs sae po box 177 m227xy. 16+
0,hi darlin did youphone me? im athome if youwanna chat.
0,"awesome, text me when you're restocked"
0,feel like trying kadeem again? :v
0,g.w.r
0,not to worry. i'm sure you'll get it.
0,missing you too.pray inshah allah
0,hi.what you think about match?
0,eh u remember how 2 spell his name... yes i did. he v naughty make until i v wet.
0,"yeah i am, so i'll leave maybe 7ish?"
0,"almost there, see u in a sec"
0,"i didnt get ur full msg..sometext is missing, send it again"
0,i'm serious. you are in the money base
0,jus ans me lar. u'll noe later.
0,"no we put party 7 days a week and study lightly, i think we need to draw in some custom checkboxes so they know we're hardcore"
1,urgent ur £500 guaranteed award is still unclaimed! call 09066368327 now closingdate04/09/02 claimcode m39m51 £1.50pmmorefrommobile2bremoved-mobypobox734ls27yf
0,ya! when are ü taking ure practical lessons? i start in june..  
0,and several to you sir.
1,"urgent! your mobile no was awarded a £2,000 bonus caller prize on 1/08/03! this is our 2nd attempt to contact you! call 0871-4719-523 box95qu bt national rate"
0,i dont know ask to my brother. nothing problem some thing that. just i told .
0,hows the champ just leaving glasgow!
0,hows the street where the end of library walk is?
0,going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
0,eh den sat u book e kb liao huh...
0,so i could kiss and feel you next to me...
0,god created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. now plz dont ask y he created so much gap between legs !!!
0,"good morning, my love ... i go to sleep now and wish you a great day full of feeling better and opportunity ... you are my last thought babe, i love you *kiss*"
1,"u r subscribed 2 textcomp 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt stop 2 84128,custcare 08712405020"
0,what not under standing.
0,"sir, i am waiting for your mail."
0,"sorry, i'll call later"
0,oh yeah i forgot. u can only take 2 out shopping at once.
1,urgent! your mobile number has been awarded with a £2000 prize guaranteed. call 09058094455 from land line. claim 3030. valid 12hrs only
0,"no, i decided that only people who care about stuff vote and caring about stuff is for losers"
0,"mmmmm ... i loved waking to your words this morning ! i miss you too, my love. i hope your day goes well and you are happy. i wait for us to be together again"
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
1,don't b floppy... b snappy & happy! only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
0,yeah i'll try to scrounge something up
0,he neva grumble but i sad lor... hee... buy tmr lor aft lunch. but we still meetin 4 lunch tmr a not. neva hear fr them lei. ü got a lot of work ar?
0,"sorry, i'll call later in meeting"
0,not a lot has happened here. feels very quiet. beth is at her aunts and charlie is working lots. just me and helen in at the mo. how have you been? 
0,cool. do you like swimming? i have a pool and jacuzzi at my house.
0,then why you not responding
0,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. pete x
0,shall i come to get pickle
0,nokia phone is lovly..
0,i knew it... u slept v late yest? wake up so late...
0,"merry christmas to you too babe, i love ya *kisses*"
0,"hmmm ... and imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! are you sure your ready for that kind of life ?"
0,when u love someone dont make them to love u as much as u do. but love them so much that they dont want to be loved by anyone except you... gud nit.
0,sos! any amount i can get pls.
0,good morning my dear........... have a great &amp; successful day.
0,hey you can pay. with salary de. only  &lt;#&gt; .
0,we'll you pay over like  &lt;#&gt; yrs so its not too difficult
0,"its ok., i just askd did u knw tht no?"
0,will you be here for food
0,and now electricity just went out fml.
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
0,"oops - am at my mum's in somerset... bit far! back tomo, see you soon x"
0,"come to mu, we're sorting out our narcotics situation"
0,beautiful truth : expression of the face could be seen by everyone... but the depression of heart could be understood only by the loved ones.. gud ni8;-)
0,i will reach ur home in  &lt;#&gt;  minutes
0,good morning princess! how are you?
0,"yes..but they said its it.,"
1,urgent! your mobile number has been awarded a <ukp>2000 prize guaranteed. call 09061790125 from landline. claim 3030. valid 12hrs only 150ppm
0,"they said if its gonna snow, it will start around 8 or 9 pm tonite! they are predicting an inch of accumulation."
1,adult 18 content your video will be with you shortly
0,k i'll call you when i'm close
1,"had your contract mobile 11 mnths? latest motorola, nokia etc. all free! double mins & text on orange tariffs. text yes for callback, no to remove from records."
0,how i noe... did ü specify da domain as nusstu... ü still in sch...
0,"same here, but i consider walls and bunkers and shit important just because i never play on peaceful but i guess your place is high enough that it don't matter"
0,yeah whatever lol
0,"sorry, i'll call later"
0,lol its ok i didn't remember til last nite
0,i doubt you could handle 5 times per night in any case...
0,if you don't respond imma assume you're still asleep and imma start calling n shit
0,how long does applebees fucking take
0,prakesh is there know.
0,"and stop wondering ""wow is she ever going to stop tm'ing me ?!"" because i will tm you whenever i want because you are mine ... *laughs*"
